,ciudad,tipo_de_contrato,estado_contrato,modalidad_de_contratacion,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,valor_del_contrato
177,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-10-04T16:10:11.000,2022-10-05T00:00:00.000,2022-12-24T00:00:00.000,15994000
178,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-10T09:08:31.000,2023-08-11T00:00:00.000,2023-12-31T00:00:00.000,42600000
179,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-21T17:06:31.000,2023-06-22T00:00:00.000,2023-12-31T00:00:00.000,55159047
180,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-29T10:01:09.000,2020-01-22T00:00:00.000,2020-12-31T00:00:00.000,143635688
181,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-08T22:01:36.000,2021-01-12T00:00:00.000,2021-12-31T00:00:00.000,75227289
182,Bogotá,Prestación de servicios,En ejecución,Mínima cuantía,2023-05-16T20:05:20.000,2023-05-26T00:00:00.000,2023-12-15T00:00:00.000,11855834
183,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-02T10:02:44.000,2023-02-03T00:00:00.000,2023-06-02T00:00:00.000,39160800
184,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-01T08:08:37.000,2023-08-03T00:00:00.000,2023-12-31T00:00:00.000,78750000
185,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-24T14:01:01.000,2020-01-07T00:00:00.000,2020-12-31T00:00:00.000,62117578
186,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-06T14:02:45.000,2020-01-29T00:00:00.000,2020-12-31T00:00:00.000,141058376
187,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-24T14:01:32.000,2020-01-16T00:00:00.000,2020-12-31T00:00:00.000,106568000
188,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-02T15:02:02.000,2023-02-03T00:00:00.000,2023-06-02T00:00:00.000,30240000
189,Bogotá,Otro,En ejecución,Contratación directa,2020-09-11T18:09:21.000,2020-09-14T00:00:00.000,2020-12-31T00:00:00.000,550000000
190,Bogotá,Compraventa,En ejecución,Mínima cuantía,2023-05-10T14:05:58.000,2023-05-25T00:00:00.000,2023-07-25T00:00:00.000,10000000
191,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-29T10:01:54.000,2020-01-14T00:00:00.000,2020-12-31T00:00:00.000,105732756
192,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-22T19:01:40.000,2020-01-15T00:00:00.000,2020-12-31T00:00:00.000,171186661
193,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-24T14:01:12.000,2020-01-14T00:00:00.000,2020-12-21T00:00:00.000,102337968
194,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-25T22:01:32.000,2021-01-26T00:00:00.000,2021-12-31T00:00:00.000,98839715
195,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-08T16:09:18.000,2023-09-11T00:00:00.000,2023-12-31T00:00:00.000,15400000
196,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-28T17:01:29.000,2021-01-29T00:00:00.000,2021-12-31T00:00:00.000,142996860
197,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-16T16:01:17.000,2023-01-17T00:00:00.000,2023-05-16T00:00:00.000,51200000
198,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-22T18:02:20.000,2023-02-24T00:00:00.000,2023-06-23T00:00:00.000,28280000
199,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-05-24T17:05:15.000,2023-05-25T00:00:00.000,2023-12-31T00:00:00.000,72852007
200,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T21:01:18.000,2022-01-20T00:00:00.000,2022-07-31T00:00:00.000,59840004
201,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-20T20:01:46.000,2022-01-21T00:00:00.000,2022-11-19T00:00:00.000,79999800
202,Bogotá,Prestación de servicios,terminado,Contratación directa,2023-07-12T15:07:55.000,2023-07-13T00:00:00.000,2023-12-31T00:00:00.000,44186495
203,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-09-05T09:09:26.000,2023-09-06T00:00:00.000,2023-12-31T00:00:00.000,36360000
204,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-09-26T14:09:03.000,2022-09-29T00:00:00.000,2022-12-15T00:00:00.000,77591767
205,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-13T20:01:26.000,2022-01-14T00:00:00.000,2022-12-31T00:00:00.000,93333333
206,Bogotá,Otro,Modificado,Contratación régimen especial,2022-01-18T20:01:56.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,101017811
207,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-28T20:01:38.000,2021-02-02T00:00:00.000,2021-12-31T00:00:00.000,98043237
208,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-02-06T15:02:19.000,2020-02-04T00:00:00.000,2020-12-31T00:00:00.000,139726478
209,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-21T21:01:26.000,2022-01-24T00:00:00.000,2022-12-31T00:00:00.000,108530070
210,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-29T15:05:58.000,2023-05-30T00:00:00.000,2023-12-31T00:00:00.000,50244000
211,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-19T22:01:42.000,2023-01-20T00:00:00.000,2023-05-19T00:00:00.000,22278900
212,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-27T16:01:42.000,2021-01-28T00:00:00.000,2021-12-31T00:00:00.000,147315504
213,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-17T08:05:00.000,2023-05-18T00:00:00.000,2023-12-31T00:00:00.000,93750005
214,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-18T22:01:21.000,2021-01-20T00:00:00.000,2021-12-31T00:00:00.000,172872000
215,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-26T16:05:45.000,2023-05-29T00:00:00.000,2023-12-31T00:00:00.000,75605202
216,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-26T22:01:12.000,2021-01-27T00:00:00.000,2021-12-31T00:00:00.000,39105665
217,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-02-02T19:02:45.000,2022-02-02T00:00:00.000,2022-06-30T00:00:00.000,43373867
218,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-16T19:08:03.000,2023-08-17T00:00:00.000,2023-12-31T00:00:00.000,13500000
219,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-14T10:06:04.000,2023-06-15T00:00:00.000,2023-12-31T00:00:00.000,67221467
220,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-18T16:01:06.000,2021-01-19T00:00:00.000,2021-12-27T00:00:00.000,136955770
221,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-18T16:07:56.000,2023-07-19T00:00:00.000,2023-12-31T00:00:00.000,20773338
222,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-13T19:01:22.000,2021-01-14T00:00:00.000,2021-12-31T00:00:00.000,94874757
223,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2021-01-07T22:01:53.000,2021-01-08T00:00:00.000,2021-12-31T00:00:00.000,77299440
224,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-30T18:05:28.000,2023-05-31T00:00:00.000,2023-12-31T00:00:00.000,88333334
225,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-20T19:01:45.000,2021-01-21T00:00:00.000,2021-12-31T00:00:00.000,85059757
226,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-21T16:01:21.000,2022-01-24T00:00:00.000,2022-12-31T00:00:00.000,66078614
227,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T21:01:44.000,2022-01-21T00:00:00.000,2022-12-31T00:00:00.000,111076230
228,Bogotá,Otro,Modificado,Contratación régimen especial,2023-01-23T17:01:05.000,2023-01-24T00:00:00.000,2023-12-31T00:00:00.000,47320000
229,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-19T21:01:49.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,106590004
230,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-09T17:02:36.000,2023-02-14T00:00:00.000,2023-06-13T00:00:00.000,32364000
231,Bogotá,Arrendamiento de inmuebles,En ejecución,Contratación directa,2022-12-01T19:12:03.000,2022-12-01T00:00:00.000,2023-11-30T00:00:00.000,150548955
232,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-31T18:05:53.000,2023-06-01T00:00:00.000,2023-12-31T00:00:00.000,31039050
233,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-15T19:01:20.000,2021-01-18T00:00:00.000,2021-12-31T00:00:00.000,90942124
234,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-02T19:02:18.000,2023-02-03T00:00:00.000,2023-06-02T00:00:00.000,41208000
235,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-17T18:01:47.000,2022-01-18T00:00:00.000,2022-12-31T00:00:00.000,107213338
236,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-08T15:06:05.000,2023-06-14T00:00:00.000,2023-12-31T00:00:00.000,71400000
237,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-14T15:07:00.000,2023-07-17T00:00:00.000,2023-12-31T00:00:00.000,41250000
238,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-25T19:01:17.000,2022-01-26T00:00:00.000,2022-12-23T00:00:00.000,96799998
239,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-10-30T18:10:45.000,2023-11-02T00:00:00.000,2023-12-31T00:00:00.000,13274931
240,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-13T14:01:30.000,2023-01-16T00:00:00.000,2023-07-15T00:00:00.000,75473232
241,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-30T09:01:40.000,2023-01-31T00:00:00.000,2023-07-30T00:00:00.000,25200000
242,Bogotá,Otro,En ejecución,Contratación régimen especial,2022-01-19T10:01:50.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,149383283
243,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-26T22:01:38.000,2021-01-27T00:00:00.000,2022-12-13T00:00:00.000,87564659
244,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-26T23:01:43.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,26140574
245,Bogotá,Otro,En ejecución,Contratación régimen especial,2023-09-29T17:09:23.000,2023-09-29T00:00:00.000,2023-12-24T00:00:00.000,26508800
246,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-24T17:05:42.000,2023-05-25T00:00:00.000,2023-12-31T00:00:00.000,91996000
247,Bogotá,Prestación de servicios,Modificado,Licitación pública,2021-11-12T17:11:16.000,2021-11-17T00:00:00.000,2022-08-05T00:00:00.000,4396862236
248,Bogotá,Prestación de servicios,Modificado,Contratación directa,2020-01-10T10:01:27.000,2020-01-08T00:00:00.000,2020-12-21T00:00:00.000,97997477
249,Bogotá,Prestación de servicios,cedido,Contratación directa,2020-01-29T10:01:18.000,2020-01-15T00:00:00.000,2020-12-23T00:00:00.000,153615545
250,Bogotá,Prestación de servicios,Modificado,Contratación directa,2021-01-08T10:01:41.000,2021-01-12T00:00:00.000,2021-12-31T00:00:00.000,34246928
251,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-30T15:01:19.000,2023-02-01T00:00:00.000,2023-05-31T00:00:00.000,50418360
252,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-06-13T17:06:52.000,2023-06-14T00:00:00.000,2023-12-31T00:00:00.000,24156000
253,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-28T20:01:37.000,2021-01-29T00:00:00.000,2021-12-31T00:00:00.000,126518330
254,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-27T16:01:10.000,2020-01-07T00:00:00.000,2020-12-31T00:00:00.000,71217615
255,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-04-09T17:04:49.000,2021-04-12T00:00:00.000,2021-12-31T00:00:00.000,26499422
256,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-22T11:08:22.000,2023-08-23T00:00:00.000,2023-12-31T00:00:00.000,43000000
257,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-20T20:01:00.000,2022-01-21T00:00:00.000,2022-12-21T00:00:00.000,110490347
258,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-14T16:01:26.000,2022-01-17T00:00:00.000,2022-12-31T00:00:00.000,221057399
259,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-24T10:05:33.000,2023-05-26T00:00:00.000,2023-12-31T00:00:00.000,106041598
260,Bogotá,Prestación de servicios,En ejecución,Mínima cuantía,2022-12-22T21:12:25.000,2022-12-27T00:00:00.000,2023-11-30T00:00:00.000,34500000
261,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-26T11:01:57.000,2021-01-27T00:00:00.000,2021-12-24T00:00:00.000,100263810
262,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-10-03T16:10:38.000,2023-10-05T00:00:00.000,2023-12-31T00:00:00.000,12460000
263,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-31T09:05:56.000,2023-06-01T00:00:00.000,2023-12-31T00:00:00.000,86933829
264,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-27T21:01:46.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,178133300
265,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-01-12T04:01:33.000,2022-01-13T00:00:00.000,2022-12-31T00:00:00.000,40846923
266,Bogotá,Otro,Activo,Contratación régimen especial,2020-04-22T19:04:40.000,2020-04-23T00:00:00.000,2020-12-31T00:00:00.000,60960000
267,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-29T15:01:53.000,2021-02-01T00:00:00.000,2021-12-24T00:00:00.000,54000000
268,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-05T17:05:33.000,2023-05-09T00:00:00.000,2023-12-31T00:00:00.000,45041750
269,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-28T00:01:11.000,2022-02-01T00:00:00.000,2022-07-31T00:00:00.000,49333335
270,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-18T14:01:30.000,2022-01-19T00:00:00.000,2022-12-31T00:00:00.000,127120568
271,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-27T16:01:04.000,2023-01-30T00:00:00.000,2023-05-29T00:00:00.000,28440000
272,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-18T19:01:22.000,2022-01-20T00:00:00.000,2022-12-31T00:00:00.000,74747854
273,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-02-02T15:02:36.000,2023-02-03T00:00:00.000,2023-06-02T00:00:00.000,39707952
274,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-18T00:05:16.000,2023-05-19T00:00:00.000,2023-12-31T00:00:00.000,93206400
275,Bogotá,Otro,terminado,Contratación régimen especial,2021-01-07T17:01:29.000,2021-01-08T00:00:00.000,2021-12-31T00:00:00.000,204764000
276,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-13T13:01:53.000,2022-01-14T00:00:00.000,2022-12-31T00:00:00.000,81606000
277,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-29T19:01:58.000,2021-02-01T00:00:00.000,2021-12-31T00:00:00.000,52099586
278,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-11T20:02:02.000,2021-02-12T00:00:00.000,2021-12-31T00:00:00.000,96990441
279,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-08-10T15:08:58.000,2023-08-11T00:00:00.000,2023-12-31T00:00:00.000,37866674
280,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-02-24T08:02:56.000,2023-03-02T00:00:00.000,2023-07-01T00:00:00.000,18900000
281,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-18T17:07:40.000,2023-07-19T00:00:00.000,2023-12-31T00:00:00.000,45086615
282,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-01-14T21:01:20.000,2021-01-15T00:00:00.000,2021-12-31T00:00:00.000,125970209
283,Bogotá,Prestación de servicios,Modificado,Contratación directa,2022-01-28T18:01:54.000,2022-01-31T00:00:00.000,2022-10-13T00:00:00.000,92000000
284,Bogotá,Otro,terminado,Contratación régimen especial,2023-01-26T20:01:10.000,2023-01-27T00:00:00.000,2023-05-15T00:00:00.000,69645098
285,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-27T00:01:59.000,2022-01-31T00:00:00.000,2022-12-31T00:00:00.000,56333328
286,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-01-22T18:01:53.000,2020-01-14T00:00:00.000,2020-12-31T00:00:00.000,99177491
287,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-07-31T07:07:26.000,2023-07-31T00:00:00.000,2023-12-31T00:00:00.000,42505756
288,Bogotá,Prestación de servicios,Activo,Contratación directa,2020-05-13T10:05:27.000,2020-05-14T00:00:00.000,2020-12-31T00:00:00.000,38341000
289,Bogotá,Prestación de servicios,Modificado,Contratación directa,2023-01-23T06:01:38.000,2023-01-24T00:00:00.000,2023-05-23T00:00:00.000,29400000
290,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2023-05-15T18:05:14.000,2023-05-16T00:00:00.000,2023-12-31T00:00:00.000,76252400
291,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2022-01-25T20:01:05.000,2022-01-28T00:00:00.000,2022-12-31T00:00:00.000,82169802
292,Bogotá,Prestación de servicios,cedido,Contratación directa,2021-01-25T22:01:23.000,2021-01-26T00:00:00.000,2021-12-31T00:00:00.000,32000000
293,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-11T11:01:08.000,2022-01-12T00:00:00.000,2022-12-31T00:00:00.000,111150000
294,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-24T20:01:12.000,2022-01-25T00:00:00.000,2022-12-31T00:00:00.000,56166669
295,Bogotá,Prestación de servicios,En ejecución,Contratación directa,2021-02-02T21:02:17.000,2021-02-04T00:00:00.000,2021-11-30T00:00:00.000,98752500
296,Bogotá,Prestación de servicios,Modificado,Contratación directa,2020-01-22T18:01:52.000,2020-01-14T00:00:00.000,2020-12-31T00:00:00.000,75401160
297,Bogotá,Prestación de servicios,Cerrado,Contratación directa,2022-01-25T19:01:23.000,2022-01-26T00:00:00.000,2022-12-31T00:00:00.000,63593585
298,Bogotá,Prestación de servicios,cedido,Contratación directa,2022-01-13T20:01:31.000,2022-01-14T00:00:00.000,2022-12-31T00:00:00.000,36879528
